Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00       1/6           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [101]
-----------------------------------------------
                0.00    0.00       1/8           std::back_insert_iterator<std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > > std::set_intersection<__gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, __gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, std::back_insert_iterator<std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > > >(__gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, __gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, __gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, __gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, std::back_insert_iterator<std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >) [24]
                0.00    0.00       1/8           cl::sycl::detail::id_range_base<unsigned long, 1, cl::sycl::range<1> >::id_range_base<unsigned long>(cl::sycl::detail::id_range_base<unsigned long, 1, cl::sycl::range<1> >::values_tag, unsigned long) [297]
                0.00    0.00       2/8           std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >::clear() [148]
                0.00    0.00       2/8           cl::sycl::info::param_traits<cl::sycl::info::device, (cl::sycl::info::device)89>::return_type cl::sycl::device::get_info<(cl::sycl::info::device)89>() const [139]
                0.00    0.00       2/8           std::array<unsigned long, 1ul>::operator[](unsigned long) const [172]
[95]     0.0    0.00    0.00       8         void std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >::_M_realloc_insert<cl::sycl::memory_scope>(__gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, cl::sycl::memory_scope&&) [95]
                0.00    0.00       2/4           std::back_insert_iterator<std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > > std::__set_intersection<__gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, __gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, std::back_insert_iterator<std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, __gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, __gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, __gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, std::back_insert_iterator<std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, __gnu_cxx::__ops::_Iter_less_iter) [122]
                0.00    0.00       2/15003       std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > cl::sycl::get_sycl_info<cl::sycl::info::device, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >, unsigned long, 4196u, 18446744073709551615ul>(cl::sycl::opencl_info_base<cl::sycl::info::device>::cl_object const&, bool) [75]
-----------------------------------------------
                0.00    0.00       1/7           cl::sycl::buffer<unsigned int, 1, cl::sycl::detail::aligned_mem::aligned_allocator>::buffer(unsigned int*, cl::sycl::range<1> const&, cl::sycl::property_list const&) [91]
                0.00    0.00       1/7           cl::sycl::range<1>::operator cl::sycl::detail::index_array() const [138]
                0.00    0.00       1/7           std::allocator_traits<std::allocator<cl::sycl::memory_scope> >::deallocate(std::allocator<cl::sycl::memory_scope>&, cl::sycl::memory_scope*, unsigned long) [198]
                0.00    0.00       1/7           std::unique_ptr<cl::sycl::handler, std::default_delete<cl::sycl::handler> >::~unique_ptr() [29]
                0.00    0.00       1/7           cl::sycl::detail::accessor_buffer_interface<unsigned int, 1, (cl::sycl::access::mode)2, (cl::sycl::access::target)3, (cl::sycl::access::placeholder)0>::check_bounds(unsigned long) const [530]
                0.00    0.00       1/7           cl::sycl::kernel cl::sycl::program::get_kernel<TotientReductionLocal<int> >() const [170]
                0.00    0.00       1/7           void __gnu_cxx::new_allocator<cl::sycl::memory_order>::construct<cl::sycl::memory_order, cl::sycl::memory_order>(cl::sycl::memory_order*, cl::sycl::memory_order&&) [125]
[96]     0.0    0.00    0.00       7         __gnu_cxx::__normal_iterator<cl::sycl::device*, std::vector<cl::sycl::device, std::allocator<cl::sycl::device> > >::__normal_iterator(cl::sycl::device* const&) [96]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<cl::sycl::memory_scope>::new_allocator(__gnu_cxx::new_allocator<cl::sycl::memory_scope> const&) [163]
-----------------------------------------------
                0.00    0.00       1/7           _ZZZZ4mainENKUlRN2cl4sycl7handlerEE_clES2_ENKUlNS0_7nd_itemILi1EEERT_E_clINS0_7reducerIjSt4plusIjEEEEEDaS5_S7_ENKUljjE0_clEjj [1210]
                0.00    0.00       1/7           std::vector<char, std::allocator<char> >::_S_check_init_len(unsigned long, std::allocator<char> const&) [149]
                0.00    0.00       1/7           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [758]
                0.00    0.00       4/7           std::__shared_ptr<cl::sycl::detail::context, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [119]
[97]     0.0    0.00    0.00       7         _ZNSt11_Tuple_implILm0EJN2cl4sycl6detail14reduction_implILb0EjLi1ESt4plusIjEEEZZ4mainENKUlRNS1_7handlerEE_clES8_EUlNS1_7nd_itemILi1EEERT_E_EEC2EOSF_ [97]
-----------------------------------------------
                0.00    0.00       1/7           frame_dummy [52]
                0.00    0.00       1/7           main::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const [1204]
                0.00    0.00       5/7           std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > cl::sycl::detail::device_capability_intersection<(cl::sycl::info::device)88, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >(cl::sycl::context const*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >) <cycle 1> [44]
[98]     0.0    0.00    0.00       7         _ZNSt14_Function_base13_Base_managerIZN2cl4sycl6detail28get_reduction_kernel_atomicsILb1ELi1EZZ4mainENKUlRNS2_7handlerEE_clES6_EUlNS2_7nd_itemILi1EEERT_E_NS3_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaS6_T1_T2_RKNS2_5rangeIXT0_EEERKNS2_8nd_rangeIXT0_EEEEUlS9_E_E10_M_destroyERSt9_Any_dataSt17integral_constantIbLb0EE [98]
                0.00    0.00       6/6           unsigned long cl::sycl::detail::construct_linear_row_major_index<1>(cl::sycl::id<1> const&, cl::sycl::range<1> const&) [99]
                0.00    0.00       6/135010      _ZNSt14_Function_base13_Base_managerIZN2cl4sycl6detail28get_reduction_kernel_atomicsILb1ELi1EZZ4mainENKUlRNS2_7handlerEE_clES6_EUlNS2_7nd_itemILi1EEERT_E_NS3_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaS6_T1_T2_RKNS2_5rangeIXT0_EEERKNS2_8nd_rangeIXT0_EEEEUlS9_E_E8_M_cloneERSt9_Any_dataRKST_St17integral_constantIbLb0EE [54]
                0.00    0.00       1/1           std::__shared_ptr<cl::sycl::detail::program, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [189]
-----------------------------------------------
                0.00    0.00       6/6           _ZNSt14_Function_base13_Base_managerIZN2cl4sycl6detail28get_reduction_kernel_atomicsILb1ELi1EZZ4mainENKUlRNS2_7handlerEE_clES6_EUlNS2_7nd_itemILi1EEERT_E_NS3_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaS6_T1_T2_RKNS2_5rangeIXT0_EEERKNS2_8nd_rangeIXT0_EEEEUlS9_E_E10_M_destroyERSt9_Any_dataSt17integral_constantIbLb0EE [98]
[99]     0.0    0.00    0.00       6         unsigned long cl::sycl::detail::construct_linear_row_major_index<1>(cl::sycl::id<1> const&, cl::sycl::range<1> const&) [99]
                0.00    0.00   15000/15000       cl::sycl::detail::reduction_impl<false, unsigned int, 1, std::plus<unsigned int> >::get_user_storage() [78]
                0.00    0.00   15000/15000       cl::sycl::detail::accessor_buffer_interface<int, 1, (cl::sycl::access::mode)2, (cl::sycl::access::target)1, (cl::sycl::access::placeholder)0>::~accessor_buffer_interface() [80]
                0.00    0.00   15000/15000       cl::sycl::accessor<int, 1, (cl::sycl::access::mode)2, (cl::sycl::access::target)1, (cl::sycl::access::placeholder)0>::~accessor() [81]
-----------------------------------------------
                                   1             std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >::_M_check_len(unsigned long, char const*) const [100]
                0.00    0.00       6/6           std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> >::_M_check_len(unsigned long, char const*) const [94]
[100]    0.0    0.00    0.00       6+1       std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >::_M_check_len(unsigned long, char const*) const [100]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >::difference_type __gnu_cxx::operator-<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >(__gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > > const&, __gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > > const&) [136]
                0.00    0.00       1/6           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [101]
                                   1             std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >::_M_check_len(unsigned long, char const*) const [100]
-----------------------------------------------
                0.00    0.00       1/6           std::vector<char, std::allocator<char> >::_M_default_initialize(unsigned long) [203]
                0.00    0.00       1/6           int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [207]
                0.00    0.00       1/6           cl::sycl::nd_item<1>::get_local_range() const [168]
                0.00    0.00       1/6           std::vector<std::shared_ptr<cl::sycl::detail::property_base>, std::allocator<std::shared_ptr<cl::sycl::detail::property_base> > >::_S_max_size(std::allocator<std::shared_ptr<cl::sycl::detail::property_base> > const&) [992]
                0.00    0.00       1/6           std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> >::_M_check_len(unsigned long, char const*) const [94]
                0.00    0.00       1/6           std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >::_M_check_len(unsigned long, char const*) const [100]
[101]    0.0    0.00    0.00       6         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [101]
-----------------------------------------------
                0.00    0.00       5/5           cl::sycl::default_selector::default_selector() [246]
[102]    0.0    0.00    0.00       5         cl::sycl::local_accessor<unsigned int, 1>::local_accessor(cl::sycl::local_accessor<unsigned int, 1> const&) [102]
-----------------------------------------------
                0.00    0.00       1/5           std::unique_ptr<cl::sycl::handler, std::default_delete<cl::sycl::handler> >::get() const [567]
                0.00    0.00       1/5           __gnu_cxx::__normal_iterator<cl::sycl::memory_order const*, std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> > >::__normal_iterator(cl::sycl::memory_order const* const&) [467]
                0.00    0.00       1/5           __gnu_cxx::__normal_iterator<cl::sycl::memory_order*, std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<cl::sycl::memory_order const*, std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> > >, __gnu_cxx::__normal_iterator<cl::sycl::memory_order*, std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> > > >(__gnu_cxx::__normal_iterator<cl::sycl::memory_order const*, std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> > >, __gnu_cxx::__normal_iterator<cl::sycl::memory_order const*, std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> > >, __gnu_cxx::__normal_iterator<cl::sycl::memory_order*, std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> > >) [1079]
                0.00    0.00       2/5           std::unique_ptr<cl::sycl::handler, std::default_delete<cl::sycl::handler> >::~unique_ptr() [29]
[103]    0.0    0.00    0.00       5         cl::sycl::accessor<int, 1, (cl::sycl::access::mode)2, (cl::sycl::access::target)3, (cl::sycl::access::placeholder)0>::accessor(cl::sycl::range<1>, cl::sycl::handler&, cl::sycl::property_list const&) [103]
                0.00    0.00       5/18          cl::sycl::program cl::sycl::program::create_program_for_kernel<TotientReductionLocal<int> >(cl::sycl::context) [88]
-----------------------------------------------
                0.00    0.00       5/5           cl::sycl::memory_order* std::__uninitialized_copy_a<cl::sycl::memory_order*, cl::sycl::memory_order*, cl::sycl::memory_order>(cl::sycl::memory_order*, cl::sycl::memory_order*, cl::sycl::memory_order*, std::allocator<cl::sycl::memory_order>&) [107]
[104]    0.0    0.00    0.00       5         cl::sycl::buffer<int, 1, cl::sycl::detail::aligned_mem::aligned_allocator>::get_range() const [104]
-----------------------------------------------
                0.00    0.00       1/5           _ZNSt17_Function_handlerIFvRN2cl4sycl6detail12nd_item_baseEEZNS2_28get_reduction_kernel_atomicsILb1ELi1EZZ4mainENKUlRNS1_7handlerEE_clES8_EUlNS1_7nd_itemILi1EEERT_E_NS2_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaS8_T1_T2_RKNS1_5rangeIXT0_EEERKNS1_8nd_rangeIXT0_EEEEUlSB_E_E9_M_invokeERKSt9_Any_dataS4_ <cycle 1> [55]
                0.00    0.00       1/5           std::_Function_base::_Base_manager<void cl::sycl::handler::parallel_for_impl<cl::sycl::detail::computeCppMagicEmptyKernel, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1}, 1>(cl::sycl::detail::index_array const&, cl::sycl::detail::index_array, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1})::{lambda(cl::sycl::detail::item_base&)#1}>::_M_clone(std::_Any_data&, {lambda(cl::sycl::detail::item_base&)#1} const&, std::integral_constant<bool, true>) <cycle 1> [146]
                0.00    0.00       1/5           cl::sycl::info_convert<unsigned long*, std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> > >::cl_to_sycl(unsigned long*, unsigned long, unsigned int) <cycle 1> [42]
                0.00    0.00       2/5           std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > cl::sycl::detail::device_capability_intersection<(cl::sycl::info::device)88, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >(cl::sycl::context const*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >) <cycle 1> [44]
[105]    0.0    0.00    0.00       5         _ZNSt14_Function_base13_Base_managerIZN2cl4sycl6detail28get_reduction_kernel_atomicsILb1ELi1EZZ4mainENKUlRNS2_7handlerEE_clES6_EUlNS2_7nd_itemILi1EEERT_E_NS3_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaS6_T1_T2_RKNS2_5rangeIXT0_EEERKNS2_8nd_rangeIXT0_EEEEUlS9_E_E15_M_init_functorERSt9_Any_dataOSR_ [105]
                0.00    0.00       4/4           _ZNSt10_Head_baseILm1EZZ4mainENKUlRN2cl4sycl7handlerEE_clES3_EUlNS1_7nd_itemILi1EEERT_E_Lb1EEC2IS9_EEOS7_ [117]
                0.00    0.00       1/19          std::type_info::operator==(std::type_info const&) const [87]
-----------------------------------------------
                                   2             _ZNSt8functionIFvRN2cl4sycl6detail12nd_item_baseEEEC1IZNS2_28get_reduction_kernel_atomicsILb1ELi1EZZ4mainENKUlRNS1_7handlerEE_clESA_EUlNS1_7nd_itemILi1EEERT_E_NS2_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaSA_T1_T2_RKNS1_5rangeIXT0_EEERKNS1_8nd_rangeIXT0_EEEEUlSD_E_vvEESE_ <cycle 1> [106]
                                   1             _ZZN2cl4sycl6detail28get_reduction_kernel_atomicsILb1ELi1EZZ4mainENKUlRNS0_7handlerEE_clES4_EUlNS0_7nd_itemILi1EEERT_E_NS1_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaS4_T1_T2_RKNS0_5rangeIXT0_EEERKNS0_8nd_rangeIXT0_EEEENKUlS7_E_clES7_ <cycle 1> [123]
                                   1             _ZNSt17_Function_handlerIFvRN2cl4sycl6detail12nd_item_baseEEZNS2_28get_reduction_kernel_atomicsILb1ELi1EZZ4mainENKUlRNS1_7handlerEE_clES8_EUlNS1_7nd_itemILi1EEERT_E_NS2_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaS8_T1_T2_RKNS1_5rangeIXT0_EEERKNS1_8nd_rangeIXT0_EEEEUlSB_E_E9_M_invokeERKSt9_Any_dataS4_ <cycle 1> [55]
                                   2             std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > cl::sycl::detail::device_capability_intersection<(cl::sycl::info::device)89, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >(cl::sycl::context const*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >) <cycle 1> [5]
                0.00    0.00       1/15034       _ZN2cl4sycl6detail22extract_reduction_implIJNS1_14reduction_implILb0EjLi1ESt4plusIjEEEZZ4mainENKUlRNS0_7handlerEE_clES8_EUlNS0_7nd_itemILi1EEERT_E_EE3getESt5tupleIJS6_SE_EE [21]
[106]    0.0    0.00    0.00       5+2       _ZNSt8functionIFvRN2cl4sycl6detail12nd_item_baseEEEC1IZNS2_28get_reduction_kernel_atomicsILb1ELi1EZZ4mainENKUlRNS1_7handlerEE_clESA_EUlNS1_7nd_itemILi1EEERT_E_NS2_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaSA_T1_T2_RKNS1_5rangeIXT0_EEERKNS1_8nd_rangeIXT0_EEEEUlSD_E_vvEESE_ <cycle 1> [106]
                0.00    0.00       2/19          std::type_info::operator==(std::type_info const&) const [87]
                                   2             _ZN2cl4sycl7handler25process_functor_argumentsI21TotientReductionLocalIiEZNS0_6detail28get_reduction_kernel_atomicsILb1ELi1EZZ4mainENKUlRS1_E_clES7_EUlNS0_7nd_itemILi1EEERT_E_NS5_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaS7_T1_T2_RKNS0_5rangeIXT0_EEERKNS0_8nd_rangeIXT0_EEEEUlSA_E_EEvRKT0_RNS0_6kernelEPNS5_29enqueue_device_kernel_commandE <cycle 1> [124]
                                   2             _ZNSt8functionIFvRN2cl4sycl6detail12nd_item_baseEEEC1IZNS2_28get_reduction_kernel_atomicsILb1ELi1EZZ4mainENKUlRNS1_7handlerEE_clESA_EUlNS1_7nd_itemILi1EEERT_E_NS2_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaSA_T1_T2_RKNS1_5rangeIXT0_EEERKNS1_8nd_rangeIXT0_EEEEUlSD_E_vvEESE_ <cycle 1> [106]
-----------------------------------------------
                0.00    0.00       5/5           cl::sycl::nd_range<1>::get_local_range() const [92]
[107]    0.0    0.00    0.00       5         cl::sycl::memory_order* std::__uninitialized_copy_a<cl::sycl::memory_order*, cl::sycl::memory_order*, cl::sycl::memory_order>(cl::sycl::memory_order*, cl::sycl::memory_order*, cl::sycl::memory_order*, std::allocator<cl::sycl::memory_order>&) [107]
                0.00    0.00       5/5           cl::sycl::buffer<int, 1, cl::sycl::detail::aligned_mem::aligned_allocator>::get_range() const [104]
-----------------------------------------------
                0.00    0.00       1/4           cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1}::operator()(cl::sycl::item) const [1209]
                0.00    0.00       1/4           relprime(unsigned int, unsigned int) [34]
                0.00    0.00       1/4           cl::sycl::detail::nd_range_base::get_global_range() const [166]
                0.00    0.00       1/4           cl::sycl::detail::make_base_allocator<int, cl::sycl::detail::aligned_mem::aligned_allocator>::get_buffer_allocator(cl::sycl::detail::aligned_mem::aligned_allocator) [348]
[108]    0.0    0.00    0.00       4         _GLOBAL__sub_I__Z3hcfjj [108]
-----------------------------------------------
                0.00    0.00       4/4           std::type_info::operator==(std::type_info const&) const [87]
[109]    0.0    0.00    0.00       4         cl::sycl::intel_selector::intel_selector() [109]
-----------------------------------------------
                0.00    0.00       4/4           std::array<unsigned long, 3ul>::operator[](unsigned long) const [116]
[110]    0.0    0.00    0.00       4         cl::sycl::local_accessor<int, 1>::~local_accessor() [110]
-----------------------------------------------
                0.00    0.00       4/4           std::__array_traits<unsigned long, 3ul>::_S_ref(unsigned long const (&) [3], unsigned long) [121]
[111]    0.0    0.00    0.00       4         cl::sycl::detail::reduction_impl<false, unsigned int, 1, std::plus<unsigned int> >::get_out_pointer(cl::sycl::accessor<unsigned int, 1, (cl::sycl::access::mode)2, (cl::sycl::access::target)1, (cl::sycl::access::placeholder)0>) [111]
                0.00    0.00       4/4           cl::sycl::nd_range<1>::get_global_range() const [115]
                0.00    0.00       4/9           cl::sycl::nd_range<1>::get_local_range() const [92]
-----------------------------------------------
                0.00    0.00       4/4           std::__array_traits<unsigned long, 3ul>::_S_ref(unsigned long const (&) [3], unsigned long) [121]
[112]    0.0    0.00    0.00       4         cl::sycl::detail::accessor_buffer_interface<unsigned int, 1, (cl::sycl::access::mode)2, (cl::sycl::access::target)3, (cl::sycl::access::placeholder)0>::accessor_buffer_interface(cl::sycl::detail::accessor_buffer_interface<unsigned int, 1, (cl::sycl::access::mode)2, (cl::sycl::access::target)3, (cl::sycl::access::placeholder)0> const&) [112]
-----------------------------------------------
                0.00    0.00       1/4           hcf(unsigned int, unsigned int) [25]
                0.00    0.00       1/4           euler(unsigned int) [26]
                0.00    0.00       1/4           cl::sycl::detail::nd_range_base::get_local_range() const [507]
                0.00    0.00       1/4           cl::sycl::detail::make_base_allocator<int, cl::sycl::detail::aligned_mem::aligned_allocator>::get_buffer_allocator(cl::sycl::detail::aligned_mem::aligned_allocator) [348]
[113]    0.0    0.00    0.00       4         _ZN2cl4sycl6detailL15get_handler_tagIZNS0_5queue6memsetEPvimRKSt6vectorINS0_5eventESaIS6_EEEUlRNS0_7handlerEE_EEDTcmclfp_cl7declvalISC_EEEtlNS1_20standard_handler_tagEEET_NS1_14handler_choiceILj0EEE [113]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [204]
[114]    0.0    0.00    0.00       4         cl::sycl::nd_item<1>::get_group_range() const [114]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<char>::deallocate(char*, unsigned long) [126]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::shared_ptr<cl::sycl::detail::property_base> >::deallocate(std::shared_ptr<cl::sycl::detail::property_base>*, unsigned long) [164]
-----------------------------------------------
                0.00    0.00       4/4           cl::sycl::detail::reduction_impl<false, unsigned int, 1, std::plus<unsigned int> >::get_out_pointer(cl::sycl::accessor<unsigned int, 1, (cl::sycl::access::mode)2, (cl::sycl::access::target)1, (cl::sycl::access::placeholder)0>) [111]
[115]    0.0    0.00    0.00       4         cl::sycl::nd_range<1>::get_global_range() const [115]
-----------------------------------------------
                0.00    0.00       4/4           __static_initialization_and_destruction_0(int, int) <cycle 2> [89]
[116]    0.0    0.00    0.00       4         std::array<unsigned long, 3ul>::operator[](unsigned long) const [116]
                0.00    0.00       4/4           cl::sycl::local_accessor<int, 1>::~local_accessor() [110]
-----------------------------------------------
                0.00    0.00       4/4           _ZNSt14_Function_base13_Base_managerIZN2cl4sycl6detail28get_reduction_kernel_atomicsILb1ELi1EZZ4mainENKUlRNS2_7handlerEE_clES6_EUlNS2_7nd_itemILi1EEERT_E_NS3_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaS6_T1_T2_RKNS2_5rangeIXT0_EEERKNS2_8nd_rangeIXT0_EEEEUlS9_E_E15_M_init_functorERSt9_Any_dataOSR_ [105]
[117]    0.0    0.00    0.00       4         _ZNSt10_Head_baseILm1EZZ4mainENKUlRN2cl4sycl7handlerEE_clES3_EUlNS1_7nd_itemILi1EEERT_E_Lb1EEC2IS9_EEOS7_ [117]
                0.00    0.00       4/19          std::type_info::operator==(std::type_info const&) const [87]
-----------------------------------------------
                0.00    0.00       1/4           cl::sycl::nd_item<1>::get_global_range() const [169]
                0.00    0.00       1/4           cl::sycl::nd_item<1>::get_local_range() const [168]
                0.00    0.00       1/4           std::vector<std::shared_ptr<cl::sycl::detail::property_base>, std::allocator<std::shared_ptr<cl::sycl::detail::property_base> > >::_S_max_size(std::allocator<std::shared_ptr<cl::sycl::detail::property_base> > const&) [992]
                0.00    0.00       1/4           __gnu_cxx::__normal_iterator<cl::sycl::memory_order*, std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> > >::difference_type __gnu_cxx::operator-<cl::sycl::memory_order*, std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> > >(__gnu_cxx::__normal_iterator<cl::sycl::memory_order*, std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> > > const&, __gnu_cxx::__normal_iterator<cl::sycl::memory_order*, std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> > > const&) [479]
[118]    0.0    0.00    0.00       4         void std::_Destroy_aux<false>::__destroy<std::shared_ptr<cl::sycl::detail::property_base>*>(std::shared_ptr<cl::sycl::detail::property_base>*, std::shared_ptr<cl::sycl::detail::property_base>*) [118]
                0.00    0.00       1/8           std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> >::_M_check_len(unsigned long, char const*) const [94]
-----------------------------------------------
                0.00    0.00       1/4           cl::sycl::detail::nd_range_base::nd_range_base(cl::sycl::detail::index_array, cl::sycl::detail::index_array, cl::sycl::detail::index_array) [303]
                0.00    0.00       1/4           cl::sycl::detail::reduction_impl<false, cl::sycl::buffer<unsigned int, 1, cl::sycl::detail::aligned_mem::aligned_allocator>::value_type, cl::sycl::buffer<unsigned int, 1, cl::sycl::detail::aligned_mem::aligned_allocator>::dimensions, std::plus<unsigned int> > cl::sycl::reduction<cl::sycl::buffer<unsigned int, 1, cl::sycl::detail::aligned_mem::aligned_allocator>, std::plus<unsigned int> >(cl::sycl::buffer<unsigned int, 1, cl::sycl::detail::aligned_mem::aligned_allocator>, cl::sycl::handler&, std::plus<unsigned int>, cl::sycl::property_list const&) [413]
